Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Day,Year,Time
248231,Flatscreen TV,1,300,09/31/2019 10:10,"753 2nd St, Los Angeles, CA 90001",9,31,2019,10:10
248232,Lightning Charging Cable,1,14.95,9/21/2019 16:17,"339 Willow St, Los Angeles, CA 90001",9,21,2019,16:17
248233,AAA Batteries (4-pack),1,2.99,9/29/2019 14:45,"192 Jackson St, Dallas, TX 75001",9,29,2019,14:45
248234,34in Ultrawide Monitor,1,379.99,9/23/2019 4:02,"855 Forest St, San Francisco, CA 94016",9,23,2019,4:02
248235,Lightning Charging Cable,1,14.95,9/8/2019 10:15,"374 Cherry St, San Francisco, CA 94016",9,8,2019,10:15
248236,Lightning Charging Cable,1,14.95,9/13/2019 6:43,"429 Wilson St, Boston, MA 02215",9,13,2019,6:43
248237,Wired Headphones,1,11.99,9/27/2019 1:58,"255 9th St, New York City, NY 10001",9,27,2019,1:58
248238,Wired Headphones,1,11.99,9/27/2019 16:44,"741 11th St, Los Angeles, CA 90001",9,27,2019,16:44
248239,Wired Headphones,1,11.99,9/17/2019 17:46,"276 11th St, Los Angeles, CA 90001",9,17,2019,17:46
248240,AAA Batteries (4-pack),1,2.99,9/15/2019 9:10,"823 Meadow St, San Francisco, CA 94016",9,15,2019,9:10
248241,AA Batteries (4-pack),2,3.84,9/14/2019 8:18,"210 Maple St, Seattle, WA 98101",9,14,2019,8:18
248242,Lightning Charging Cable,2,14.95,9/28/2019 2:06,"832 Johnson St, San Francisco, CA 94016",9,28,2019,2:06
248243,USB-C Charging Cable,1,11.95,9/4/2019 6:41,"522 12th St, San Francisco, CA 94016",9,4,2019,6:41
248244,Lightning Charging Cable,1,14.95,9/30/2019 11:13,"57 Willow St, Dallas, TX 75001",9,30,2019,11:13
248245,Wired Headphones,1,11.99,9/24/2019 3:05,"969 Maple St, Dallas, TX 75001",9,24,2019,3:05
248246,Wired Headphones,1,11.99,9/22/2019 13:53,"727 Center St, Los Angeles, CA 90001",9,22,2019,13:53
248247,27in 4K Gaming Monitor,1,389.99,9/7/2019 6:46,"192 7th St, New York City, NY 10001",9,7,2019,6:46
248248,Apple Airpods Headphones,1,150,9/19/2019 8:52,"769 6th St, New York City, NY 10001",9,19,2019,8:52
248249,AA Batteries (4-pack),1,3.84,9/3/2019 21:37,"428 Center St, Seattle, WA 98101",9,3,2019,21:37
248250,iPhone,1,700,9/18/2019 19:29,"374 Ridge St, Seattle, WA 98101",9,18,2019,19:29
248251,Vareebadd Phone,1,400,9/14/2019 4:24,"652 West St, Dallas, TX 75001",9,14,2019,4:24
248252,AA Batteries (4-pack),1,3.84,9/18/2019 8:56,"565 Sunset St, Dallas, TX 75001",9,18,2019,8:56
248253,Bose SoundSport Headphones,1,99.99,9/17/2019 16:53,"296 Highland St, Atlanta, GA 30301",9,17,2019,16:53
248254,AAA Batteries (4-pack),2,2.99,9/14/2019 3:33,"353 Madison St, San Francisco, CA 94016",9,14,2019,3:33
248255,Bose SoundSport Headphones,1,99.99,9/25/2019 1:10,"240 Cedar St, Seattle, WA 98101",9,25,2019,1:10
248256,Wired Headphones,1,11.99,9/6/2019 20:04,"384 Maple St, San Francisco, CA 94016",9,6,2019,20:04
248257,USB-C Charging Cable,2,11.95,9/19/2019 7:15,"337 11th St, Boston, MA 02215",9,19,2019,7:15
248258,Macbook Pro Laptop,1,1700,9/28/2019 7:36,"535 2nd St, Los Angeles, CA 90001",9,28,2019,7:36
248259,USB-C Charging Cable,1,11.95,9/11/2019 16:10,"814 Lakeview St, Los Angeles, CA 90001",9,11,2019,16:10
248260,Apple Airpods Headphones,1,150,9/27/2019 5:05,"998 Adams St, Portland, ME 04101",9,27,2019,5:05
248261,AAA Batteries (4-pack),2,2.99,9/19/2019 0:36,"582 Elm St, San Francisco, CA 94016",9,19,2019,0:36
248262,20in Monitor,1,109.99,9/15/2019 1:00,"100 Jefferson St, Seattle, WA 98101",9,15,2019,1:00
248263,34in Ultrawide Monitor,1,379.99,9/26/2019 10:20,"327 Forest St, New York City, NY 10001",9,26,2019,10:20
248264,Bose SoundSport Headphones,1,99.99,9/4/2019 2:25,"505 Elm St, Dallas, TX 75001",9,4,2019,2:25
248265,Vareebadd Phone,1,400,9/22/2019 8:13,"939 14th St, San Francisco, CA 94016",9,22,2019,8:13
248265,Bose SoundSport Headphones,1,99.99,9/8/2019 21:28,"939 14th St, San Francisco, CA 94016",9,8,2019,21:28
248266,27in 4K Gaming Monitor,1,389.99,9/9/2019 11:08,"685 Cherry St, Dallas, TX 75001",9,9,2019,11:08
248267,Macbook Pro Laptop,1,1700,9/1/2019 11:08,"147 Lakeview St, Los Angeles, CA 90001",9,1,2019,11:08
248268,Lightning Charging Cable,1,14.95,9/14/2019 0:19,"341 Jefferson St, Los Angeles, CA 90001",9,14,2019,0:19
248269,Lightning Charging Cable,1,14.95,9/27/2019 16:40,"566 Spruce St, Atlanta, GA 30301",9,27,2019,16:40
248270,USB-C Charging Cable,1,11.95,9/11/2019 7:10,"82 Meadow St, San Francisco, CA 94016",9,11,2019,7:10
248271,34in Ultrawide Monitor,1,379.99,9/22/2019 17:08,"871 Lincoln St, Boston, MA 02215",9,22,2019,17:08
248272,ThinkPad Laptop,1,999.99,9/16/2019 20:39,"246 Hill St, Dallas, TX 75001",9,16,2019,20:39
248273,AA Batteries (4-pack),1,3.84,9/26/2019 17:03,"30 Meadow St, Seattle, WA 98101",9,26,2019,17:03
248274,AA Batteries (4-pack),1,3.84,9/26/2019 2:28,"418 River St, Boston, MA 02215",9,26,2019,2:28
248275,Apple Airpods Headphones,1,150,9/4/2019 22:15,"530 Main St, Dallas, TX 75001",9,4,2019,22:15
248276,iPhone,1,700,9/3/2019 20:12,"620 North St, New York City, NY 10001",9,3,2019,20:12
248277,Macbook Pro Laptop,1,1700,9/18/2019 3:00,"391 Hill St, New York City, NY 10001",9,18,2019,3:00
248278,Wired Headphones,1,11.99,9/24/2019 17:34,"811 14th St, Dallas, TX 75001",9,24,2019,17:34
248279,Bose SoundSport Headphones,1,99.99,9/12/2019 0:35,"322 13th St, Atlanta, GA 30301",9,12,2019,0:35
248280,27in FHD Monitor,1,149.99,9/22/2019 3:21,"129 Dogwood St, Los Angeles, CA 90001",9,22,2019,3:21
248281,Wired Headphones,1,11.99,9/10/2019 5:51,"385 8th St, Los Angeles, CA 90001",9,10,2019,5:51
248282,Apple Airpods Headphones,1,150,9/1/2019 21:07,"941 7th St, Boston, MA 02215",9,1,2019,21:07
248283,Apple Airpods Headphones,1,150,9/6/2019 2:16,"687 4th St, Atlanta, GA 30301",9,6,2019,2:16
248284,27in 4K Gaming Monitor,1,389.99,9/13/2019 2:59,"801 12th St, Los Angeles, CA 90001",9,13,2019,2:59
248285,Apple Airpods Headphones,1,150,9/28/2019 22:35,"134 5th St, Portland, OR 97035",9,28,2019,22:35
248286,Wired Headphones,1,11.99,9/2/2019 3:37,"806 Lake St, New York City, NY 10001",9,2,2019,3:37
248287,Bose SoundSport Headphones,1,99.99,9/15/2019 20:44,"375 River St, Portland, OR 97035",9,15,2019,20:44
248288,Bose SoundSport Headphones,1,99.99,9/16/2019 23:55,"360 4th St, San Francisco, CA 94016",9,16,2019,23:55
248289,Wired Headphones,1,11.99,9/3/2019 15:00,"566 Main St, Dallas, TX 75001",9,3,2019,15:00
248290,AA Batteries (4-pack),1,3.84,9/1/2019 17:32,"283 West St, San Francisco, CA 94016",9,1,2019,17:32
248291,Apple Airpods Headphones,1,150,9/27/2019 13:46,"556 Forest St, San Francisco, CA 94016",9,27,2019,13:46
248292,Wired Headphones,2,11.99,9/16/2019 15:07,"832 West St, San Francisco, CA 94016",9,16,2019,15:07
248293,Macbook Pro Laptop,1,1700,9/13/2019 1:36,"967 4th St, New York City, NY 10001",9,13,2019,1:36
248294,Macbook Pro Laptop,1,1700,9/25/2019 22:04,"165 North St, Portland, OR 97035",9,25,2019,22:04
248295,Macbook Pro Laptop,1,1700,9/5/2019 18:22,"999 North St, San Francisco, CA 94016",9,5,2019,18:22
248296,AA Batteries (4-pack),1,3.84,9/12/2019 2:40,"342 Hill St, Boston, MA 02215",9,12,2019,2:40
248297,AAA Batteries (4-pack),2,2.99,9/18/2019 0:44,"358 Willow St, San Francisco, CA 94016",9,18,2019,0:44
248298,AA Batteries (4-pack),1,3.84,9/25/2019 19:58,"278 North St, Atlanta, GA 30301",9,25,2019,19:58
248299,Lightning Charging Cable,1,14.95,9/28/2019 7:42,"72 7th St, Portland, OR 97035",9,28,2019,7:42
248300,AAA Batteries (4-pack),1,2.99,9/27/2019 10:50,"160 7th St, Boston, MA 02215",9,27,2019,10:50
248301,AAA Batteries (4-pack),2,2.99,9/15/2019 14:51,"465 7th St, New York City, NY 10001",9,15,2019,14:51
248302,27in 4K Gaming Monitor,1,389.99,9/17/2019 8:35,"787 Hickory St, Boston, MA 02215",9,17,2019,8:35
248303,20in Monitor,1,109.99,9/12/2019 7:27,"3 Hickory St, Dallas, TX 75001",9,12,2019,7:27
248304,AAA Batteries (4-pack),1,2.99,9/16/2019 21:15,"445 Walnut St, Atlanta, GA 30301",9,16,2019,21:15
248305,Lightning Charging Cable,1,14.95,9/12/2019 23:57,"334 14th St, Boston, MA 02215",9,12,2019,23:57
248306,USB-C Charging Cable,1,11.95,9/25/2019 13:34,"38 2nd St, New York City, NY 10001",9,25,2019,13:34
248307,Wired Headphones,1,11.99,9/1/2019 13:31,"262 4th St, San Francisco, CA 94016",9,1,2019,13:31
248308,27in 4K Gaming Monitor,1,389.99,9/16/2019 0:27,"783 Lake St, Los Angeles, CA 90001",9,16,2019,0:27
248309,iPhone,1,700,9/10/2019 20:55,"137 1st St, Seattle, WA 98101",9,10,2019,20:55
248310,iPhone,1,700,9/20/2019 9:21,"201 Spruce St, Austin, TX 73301",9,20,2019,9:21
248311,AA Batteries (4-pack),1,3.84,9/3/2019 1:01,"532 12th St, Los Angeles, CA 90001",9,3,2019,1:01
248312,USB-C Charging Cable,1,11.95,9/6/2019 6:57,"613 Madison St, New York City, NY 10001",9,6,2019,6:57
248313,Lightning Charging Cable,1,14.95,9/1/2019 13:37,"212 Church St, Los Angeles, CA 90001",9,1,2019,13:37
248314,Wired Headphones,1,11.99,9/15/2019 20:36,"349 12th St, Atlanta, GA 30301",9,15,2019,20:36
248315,Wired Headphones,1,11.99,9/28/2019 5:30,"157 Madison St, San Francisco, CA 94016",9,28,2019,5:30
248316,Lightning Charging Cable,1,14.95,9/14/2019 19:23,"479 Park St, San Francisco, CA 94016",9,14,2019,19:23
248317,AAA Batteries (4-pack),1,2.99,9/6/2019 22:17,"237 Spruce St, Portland, ME 04101",9,6,2019,22:17
248318,Google Phone,1,600,9/29/2019 1:08,"165 Hill St, Austin, TX 73301",9,29,2019,1:08
248319,AAA Batteries (4-pack),3,2.99,9/29/2019 22:40,"389 4th St, Seattle, WA 98101",9,29,2019,22:40
248320,Apple Airpods Headphones,1,150,9/15/2019 16:50,"343 Lakeview St, Atlanta, GA 30301",9,15,2019,16:50
248321,Bose SoundSport Headphones,1,99.99,9/28/2019 0:25,"351 Highland St, Seattle, WA 98101",9,28,2019,0:25
248322,AA Batteries (4-pack),2,3.84,9/26/2019 13:32,"279 Hill St, San Francisco, CA 94016",9,26,2019,13:32
248323,Google Phone,1,600,9/7/2019 14:09,"725 10th St, Portland, OR 97035",9,7,2019,14:09
248323,Bose SoundSport Headphones,1,99.99,9/25/2019 13:36,"725 10th St, Portland, OR 97035",9,25,2019,13:36
248324,20in Monitor,1,109.99,9/25/2019 19:33,"728 Hickory St, Dallas, TX 75001",9,25,2019,19:33
248325,Lightning Charging Cable,1,14.95,9/5/2019 16:38,"859 9th St, San Francisco, CA 94016",9,5,2019,16:38
248326,Apple Airpods Headphones,1,150,9/15/2019 11:04,"283 2nd St, New York City, NY 10001",9,15,2019,11:04
248327,34in Ultrawide Monitor,1,379.99,9/19/2019 22:50,"52 13th St, San Francisco, CA 94016",9,19,2019,22:50
248328,Apple Airpods Headphones,1,150,9/7/2019 22:08,"191 Willow St, San Francisco, CA 94016",9,7,2019,22:08
248329,Vareebadd Phone,1,400,9/17/2019 12:20,"472 11th St, Austin, TX 73301",9,17,2019,12:20
248329,Wired Headphones,1,11.99,9/14/2019 1:57,"472 11th St, Austin, TX 73301",9,14,2019,1:57
248330,AAA Batteries (4-pack),1,2.99,09/31/2019 01:50,"862 Cedar St, Seattle, WA 98101",9,31,2019,1:50
248331,iPhone,1,700,9/7/2019 19:55,"642 2nd St, San Francisco, CA 94016",9,7,2019,19:55
248331,Lightning Charging Cable,1,14.95,9/28/2019 15:52,"642 2nd St, San Francisco, CA 94016",9,28,2019,15:52
248331,Apple Airpods Headphones,1,150,9/10/2019 15:35,"642 2nd St, San Francisco, CA 94016",9,10,2019,15:35
248332,Apple Airpods Headphones,1,150,9/13/2019 8:20,"57 South St, Seattle, WA 98101",9,13,2019,8:20
248333,Flatscreen TV,1,300,9/20/2019 22:12,"622 Lakeview St, Los Angeles, CA 90001",9,20,2019,22:12
248334,Lightning Charging Cable,1,14.95,9/8/2019 7:18,"847 Park St, Atlanta, GA 30301",9,8,2019,7:18
248335,Apple Airpods Headphones,1,150,9/18/2019 20:34,"791 South St, New York City, NY 10001",9,18,2019,20:34
248336,Apple Airpods Headphones,1,150,9/12/2019 14:38,"47 Willow St, Atlanta, GA 30301",9,12,2019,14:38
248337,AA Batteries (4-pack),1,3.84,9/18/2019 17:48,"739 Cedar St, Portland, OR 97035",9,18,2019,17:48
248338,USB-C Charging Cable,1,11.95,9/24/2019 0:43,"811 12th St, Boston, MA 02215",9,24,2019,0:43
248339,Bose SoundSport Headphones,1,99.99,9/8/2019 9:43,"723 North St, San Francisco, CA 94016",9,8,2019,9:43
248340,AAA Batteries (4-pack),1,2.99,9/16/2019 17:06,"896 12th St, Seattle, WA 98101",9,16,2019,17:06
248341,USB-C Charging Cable,1,11.95,9/8/2019 15:55,"755 5th St, Los Angeles, CA 90001",9,8,2019,15:55
248342,Apple Airpods Headphones,1,150,9/28/2019 21:09,"922 Elm St, New York City, NY 10001",9,28,2019,21:09
248343,USB-C Charging Cable,1,11.95,09/31/2019 06:06,"732 Spruce St, Atlanta, GA 30301",9,31,2019,6:06
248344,Wired Headphones,1,11.99,9/8/2019 1:09,"749 Center St, New York City, NY 10001",9,8,2019,1:09
248345,USB-C Charging Cable,1,11.95,9/18/2019 5:00,"853 2nd St, Atlanta, GA 30301",9,18,2019,5:00
248346,Lightning Charging Cable,1,14.95,9/23/2019 12:08,"855 Chestnut St, Los Angeles, CA 90001",9,23,2019,12:08
248347,AA Batteries (4-pack),1,3.84,9/12/2019 10:33,"187 8th St, New York City, NY 10001",9,12,2019,10:33
248348,AA Batteries (4-pack),1,3.84,9/25/2019 3:55,"649 North St, San Francisco, CA 94016",9,25,2019,3:55
248349,Bose SoundSport Headphones,1,99.99,9/15/2019 12:28,"722 12th St, Boston, MA 02215",9,15,2019,12:28
248350,iPhone,1,700,9/2/2019 0:29,"717 12th St, Los Angeles, CA 90001",9,2,2019,0:29
248351,27in 4K Gaming Monitor,1,389.99,9/8/2019 0:01,"853 Jackson St, New York City, NY 10001",9,8,2019,0:01
248352,Macbook Pro Laptop,1,1700,9/23/2019 23:23,"987 Chestnut St, New York City, NY 10001",9,23,2019,23:23
248353,Wired Headphones,1,11.99,9/21/2019 23:20,"965 7th St, Atlanta, GA 30301",9,21,2019,23:20
248354,Macbook Pro Laptop,1,1700,9/21/2019 0:32,"514 11th St, Atlanta, GA 30301",9,21,2019,0:32
248355,Apple Airpods Headphones,1,150,9/3/2019 21:59,"647 Hickory St, New York City, NY 10001",9,3,2019,21:59
248356,USB-C Charging Cable,2,11.95,9/1/2019 1:06,"41 Main St, San Francisco, CA 94016",9,1,2019,1:06
248357,Lightning Charging Cable,1,14.95,9/17/2019 16:27,"7 13th St, Atlanta, GA 30301",9,17,2019,16:27
248358,USB-C Charging Cable,1,11.95,9/14/2019 20:21,"380 Park St, Portland, ME 04101",9,14,2019,20:21
248359,Apple Airpods Headphones,1,150,9/5/2019 18:35,"176 Jefferson St, San Francisco, CA 94016",9,5,2019,18:35
248360,Bose SoundSport Headphones,2,99.99,9/19/2019 5:41,"872 North St, San Francisco, CA 94016",9,19,2019,5:41
248361,Wired Headphones,1,11.99,9/26/2019 18:44,"872 Lake St, San Francisco, CA 94016",9,26,2019,18:44
248362,Apple Airpods Headphones,1,150,9/19/2019 13:11,"620 10th St, New York City, NY 10001",9,19,2019,13:11
248363,34in Ultrawide Monitor,1,379.99,9/24/2019 15:04,"182 Maple St, Los Angeles, CA 90001",9,24,2019,15:04
248364,27in FHD Monitor,1,149.99,9/17/2019 16:40,"535 7th St, New York City, NY 10001",9,17,2019,16:40
248365,Google Phone,1,600,9/29/2019 7:03,"930 Forest St, Dallas, TX 75001",9,29,2019,7:03
248366,Bose SoundSport Headphones,1,99.99,9/13/2019 21:09,"158 Lake St, San Francisco, CA 94016",9,13,2019,21:09
248367,iPhone,1,700,9/25/2019 12:09,"31 Madison St, Atlanta, GA 30301",9,25,2019,12:09
248368,AAA Batteries (4-pack),3,2.99,9/9/2019 4:44,"552 Hickory St, San Francisco, CA 94016",9,9,2019,4:44
248369,USB-C Charging Cable,1,11.95,9/18/2019 6:35,"377 Hill St, Los Angeles, CA 90001",9,18,2019,6:35
248370,34in Ultrawide Monitor,1,379.99,9/30/2019 6:02,"825 Lincoln St, Seattle, WA 98101",9,30,2019,6:02
248371,Wired Headphones,1,11.99,9/5/2019 9:11,"378 10th St, Boston, MA 02215",9,5,2019,9:11
