Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Day,Year,Time
176590,Google Phone,1,600,4/18/2019 3:37,"873 6th St, New York City, NY 10001",4,18,2019,3:37
176591,Apple Airpods Headphones,1,150,4/27/2019 13:40,"600 Maple St, Austin, TX 73301",4,27,2019,13:40
176592,USB-C Charging Cable,1,11.95,4/5/2019 20:35,"352 4th St, Los Angeles, CA 90001",4,5,2019,20:35
176593,Lightning Charging Cable,2,14.95,4/20/2019 11:30,"906 7th St, Portland, OR 97035",4,20,2019,11:30
176594,Wired Headphones,1,11.99,4/3/2019 19:29,"63 Maple St, San Francisco, CA 94016",4,3,2019,19:29
176595,Wired Headphones,3,11.99,4/28/2019 11:29,"383 6th St, Los Angeles, CA 90001",4,28,2019,11:29
176596,Apple Airpods Headphones,1,150,4/16/2019 4:07,"572 Meadow St, Dallas, TX 75001",4,16,2019,4:07
176597,USB-C Charging Cable,1,11.95,4/25/2019 19:47,"681 11th St, San Francisco, CA 94016",4,25,2019,19:47
176598,AAA Batteries (4-pack),2,2.99,4/30/2019 18:49,"294 Park St, San Francisco, CA 94016",4,30,2019,18:49
176599,Lightning Charging Cable,1,14.95,4/7/2019 13:11,"279 Maple St, New York City, NY 10001",4,7,2019,13:11
176600,27in 4K Gaming Monitor,1,389.99,4/24/2019 14:43,"87 West St, Boston, MA 02215",4,24,2019,14:43
176601,USB-C Charging Cable,1,11.95,4/5/2019 18:14,"754 10th St, Los Angeles, CA 90001",4,5,2019,18:14
176602,Lightning Charging Cable,1,14.95,4/23/2019 15:46,"9 Jefferson St, Dallas, TX 75001",4,23,2019,15:46
176603,USB-C Charging Cable,1,11.95,4/9/2019 7:26,"858 6th St, San Francisco, CA 94016",4,9,2019,7:26
176604,USB-C Charging Cable,1,11.95,4/13/2019 5:03,"462 11th St, San Francisco, CA 94016",4,13,2019,5:03
176605,USB-C Charging Cable,1,11.95,4/26/2019 4:56,"717 Pine St, San Francisco, CA 94016",4,26,2019,4:56
176606,LG Dryer,1,600,4/2/2019 4:06,"487 Maple St, San Francisco, CA 94016",4,2,2019,4:06
176607,AAA Batteries (4-pack),2,2.99,4/29/2019 0:42,"689 10th St, Boston, MA 02215",4,29,2019,0:42
176608,iPhone,1,700,4/21/2019 11:20,"15 Cherry St, San Francisco, CA 94016",4,21,2019,11:20
176609,Apple Airpods Headphones,1,150,4/29/2019 20:28,"267 11th St, Austin, TX 73301",4,29,2019,20:28
176610,AAA Batteries (4-pack),1,2.99,4/13/2019 1:36,"382 River St, Dallas, TX 75001",4,13,2019,1:36
176611,Bose SoundSport Headphones,1,99.99,4/24/2019 4:22,"971 Sunset St, San Francisco, CA 94016",4,24,2019,4:22
176612,Apple Airpods Headphones,1,150,4/17/2019 6:13,"149 North St, Seattle, WA 98101",4,17,2019,6:13
176613,USB-C Charging Cable,2,11.95,4/13/2019 9:01,"405 4th St, New York City, NY 10001",4,13,2019,9:01
176614,AA Batteries (4-pack),1,3.84,4/28/2019 13:01,"647 Jackson St, San Francisco, CA 94016",4,28,2019,13:01
176615,Lightning Charging Cable,1,14.95,4/27/2019 17:17,"833 River St, Dallas, TX 75001",4,27,2019,17:17
176616,USB-C Charging Cable,1,11.95,4/8/2019 5:42,"380 Washington St, San Francisco, CA 94016",4,8,2019,5:42
176617,Apple Airpods Headphones,1,150,4/24/2019 0:50,"319 8th St, Portland, OR 97035",4,24,2019,0:50
176618,Lightning Charging Cable,2,14.95,4/23/2019 15:08,"273 South St, San Francisco, CA 94016",4,23,2019,15:08
176619,Flatscreen TV,1,300,4/20/2019 14:05,"116 North St, Los Angeles, CA 90001",4,20,2019,14:05
176620,USB-C Charging Cable,1,11.95,4/16/2019 14:36,"994 Pine St, Los Angeles, CA 90001",4,16,2019,14:36
176621,Lightning Charging Cable,1,14.95,4/30/2019 22:31,"863 8th St, Boston, MA 02215",4,30,2019,22:31
176622,AA Batteries (4-pack),1,3.84,4/7/2019 4:03,"983 11th St, San Francisco, CA 94016",4,7,2019,4:03
176623,27in FHD Monitor,1,149.99,4/29/2019 16:36,"807 12th St, Atlanta, GA 30301",4,29,2019,16:36
176624,AA Batteries (4-pack),1,3.84,4/20/2019 21:43,"664 Church St, Seattle, WA 98101",4,20,2019,21:43
176625,AAA Batteries (4-pack),2,2.99,4/1/2019 10:44,"858 5th St, San Francisco, CA 94016",4,1,2019,10:44
176626,Bose SoundSport Headphones,1,99.99,4/11/2019 20:44,"491 Chestnut St, Boston, MA 02215",4,11,2019,20:44
176627,Wired Headphones,1,11.99,4/15/2019 18:48,"994 13th St, Atlanta, GA 30301",4,15,2019,18:48
176628,Lightning Charging Cable,2,14.95,4/29/2019 12:09,"628 Wilson St, Dallas, TX 75001",4,29,2019,12:09
176629,USB-C Charging Cable,1,11.95,4/1/2019 1:53,"101 Lincoln St, San Francisco, CA 94016",4,1,2019,1:53
176630,Google Phone,1,600,4/1/2019 19:20,"770 Maple St, San Francisco, CA 94016",4,1,2019,19:20
176631,USB-C Charging Cable,1,11.95,4/9/2019 20:25,"292 Dogwood St, San Francisco, CA 94016",4,9,2019,20:25
176632,AAA Batteries (4-pack),1,2.99,4/24/2019 12:00,"814 Madison St, San Francisco, CA 94016",4,24,2019,12:00
176633,ThinkPad Laptop,1,999.99,4/11/2019 8:26,"863 Hickory St, Los Angeles, CA 90001",4,11,2019,8:26
176634,Lightning Charging Cable,1,14.95,4/17/2019 19:36,"311 Madison St, Atlanta, GA 30301",4,17,2019,19:36
176635,Vareebadd Phone,1,400,4/1/2019 9:44,"85 North St, San Francisco, CA 94016",4,1,2019,9:44
176636,AA Batteries (4-pack),1,3.84,4/14/2019 9:17,"140 10th St, Boston, MA 02215",4,14,2019,9:17
176637,AAA Batteries (4-pack),1,2.99,4/27/2019 8:00,"261 Sunset St, New York City, NY 10001",4,27,2019,8:00
176638,USB-C Charging Cable,1,11.95,4/1/2019 22:26,"869 Cherry St, Boston, MA 02215",4,1,2019,22:26
176639,Macbook Pro Laptop,1,1700,4/15/2019 11:54,"853 Cedar St, San Francisco, CA 94016",4,15,2019,11:54
176640,Wired Headphones,2,11.99,4/29/2019 16:15,"164 Lake St, San Francisco, CA 94016",4,29,2019,16:15
176641,Lightning Charging Cable,1,14.95,4/6/2019 12:55,"655 Sunset St, Boston, MA 02215",4,6,2019,12:55
176642,AA Batteries (4-pack),1,3.84,4/12/2019 1:57,"72 Elm St, Portland, OR 97035",4,12,2019,1:57
176643,Macbook Pro Laptop,1,1700,4/14/2019 0:42,"373 Adams St, Boston, MA 02215",4,14,2019,0:42
176644,USB-C Charging Cable,1,11.95,4/20/2019 18:09,"962 7th St, Los Angeles, CA 90001",4,20,2019,18:09
176645,AAA Batteries (4-pack),3,2.99,4/23/2019 15:51,"514 Lake St, Dallas, TX 75001",4,23,2019,15:51
176646,Macbook Pro Laptop,1,1700,4/10/2019 4:19,"657 Adams St, Portland, OR 97035",4,10,2019,4:19
176647,Google Phone,1,600,4/13/2019 3:44,"273 South St, Los Angeles, CA 90001",4,13,2019,3:44
176648,27in FHD Monitor,1,149.99,4/27/2019 2:48,"732 2nd St, Portland, OR 97035",4,27,2019,2:48
176649,USB-C Charging Cable,1,11.95,4/10/2019 15:59,"702 11th St, San Francisco, CA 94016",4,10,2019,15:59
176650,Lightning Charging Cable,1,14.95,4/29/2019 10:07,"153 River St, Boston, MA 02215",4,29,2019,10:07
176651,iPhone,1,700,4/19/2019 11:32,"997 South St, Boston, MA 02215",4,19,2019,11:32
176652,LG Washing Machine,1,600,4/2/2019 11:59,"502 14th St, New York City, NY 10001",4,2,2019,11:59
176653,AA Batteries (4-pack),1,3.84,4/24/2019 6:26,"285 Chestnut St, San Francisco, CA 94016",4,24,2019,6:26
176654,USB-C Charging Cable,1,11.95,4/25/2019 19:07,"880 Lakeview St, Seattle, WA 98101",4,25,2019,19:07
176655,Apple Airpods Headphones,1,150,4/22/2019 18:42,"848 Center St, San Francisco, CA 94016",4,22,2019,18:42
176656,Google Phone,1,600,4/3/2019 8:24,"12 Lakeview St, New York City, NY 10001",4,3,2019,8:24
176657,ThinkPad Laptop,1,999.99,4/21/2019 9:32,"774 Forest St, Los Angeles, CA 90001",4,21,2019,9:32
176658,AAA Batteries (4-pack),2,2.99,4/13/2019 10:55,"573 Pine St, San Francisco, CA 94016",4,13,2019,10:55
176659,20in Monitor,1,109.99,4/4/2019 13:06,"804 Church St, Dallas, TX 75001",4,4,2019,13:06
176660,AA Batteries (4-pack),1,3.84,4/27/2019 17:30,"267 West St, Boston, MA 02215",4,27,2019,17:30
176661,Wired Headphones,1,11.99,4/1/2019 0:58,"522 6th St, Atlanta, GA 30301",4,1,2019,0:58
176662,34in Ultrawide Monitor,1,379.99,4/13/2019 11:52,"678 Hickory St, Portland, OR 97035",4,13,2019,11:52
176663,Bose SoundSport Headphones,1,99.99,4/6/2019 11:40,"450 Johnson St, Seattle, WA 98101",4,6,2019,11:40
176664,AAA Batteries (4-pack),1,2.99,4/30/2019 17:14,"544 Madison St, Los Angeles, CA 90001",4,30,2019,17:14
176665,ThinkPad Laptop,1,999.99,4/30/2019 14:27,"927 13th St, Dallas, TX 75001",4,30,2019,14:27
176666,Wired Headphones,1,11.99,4/17/2019 14:25,"382 Forest St, Seattle, WA 98101",4,17,2019,14:25
176667,27in 4K Gaming Monitor,1,389.99,4/24/2019 10:11,"92 11th St, Los Angeles, CA 90001",4,24,2019,10:11
176668,AA Batteries (4-pack),1,3.84,4/9/2019 6:58,"56 2nd St, Dallas, TX 75001",4,9,2019,6:58
176669,27in FHD Monitor,1,149.99,4/16/2019 12:12,"506 Jackson St, Dallas, TX 75001",4,16,2019,12:12
176670,Apple Airpods Headphones,1,150,4/13/2019 8:57,"892 Willow St, San Francisco, CA 94016",4,13,2019,8:57
176671,AAA Batteries (4-pack),2,2.99,4/27/2019 0:27,"738 Jefferson St, New York City, NY 10001",4,27,2019,0:27
176672,Lightning Charging Cable,1,14.95,4/12/2019 7:52,"778 Maple St, New York City, NY 10001",4,12,2019,7:52
176672,USB-C Charging Cable,1,11.95,4/1/2019 5:54,"778 Maple St, New York City, NY 10001",4,1,2019,5:54
176673,20in Monitor,1,109.99,4/13/2019 14:02,"952 1st St, Boston, MA 02215",4,13,2019,14:02
176674,AAA Batteries (4-pack),3,2.99,4/20/2019 0:21,"907 West St, Austin, TX 73301",4,20,2019,0:21
176675,AAA Batteries (4-pack),1,2.99,4/17/2019 17:49,"933 Meadow St, Seattle, WA 98101",4,17,2019,17:49
176676,LG Dryer,1,600,4/24/2019 11:19,"788 Lincoln St, Los Angeles, CA 90001",4,24,2019,11:19
176677,34in Ultrawide Monitor,1,379.99,4/11/2019 2:42,"661 Washington St, Austin, TX 73301",4,11,2019,2:42
176678,AA Batteries (4-pack),2,3.84,4/30/2019 6:57,"345 Sunset St, San Francisco, CA 94016",4,30,2019,6:57
176679,Apple Airpods Headphones,1,150,4/28/2019 18:03,"245 West St, Boston, MA 02215",4,28,2019,18:03
176680,USB-C Charging Cable,1,11.95,4/9/2019 22:27,"368 Main St, Los Angeles, CA 90001",4,9,2019,22:27
176681,Apple Airpods Headphones,1,150,4/12/2019 16:52,"331 Cherry St, Seattle, WA 98101",4,12,2019,16:52
176681,ThinkPad Laptop,1,999.99,4/12/2019 6:49,"331 Cherry St, Seattle, WA 98101",4,12,2019,6:49
176682,Lightning Charging Cable,1,14.95,4/28/2019 4:47,"593 Adams St, Boston, MA 02215",4,28,2019,4:47
176683,AA Batteries (4-pack),1,3.84,4/22/2019 16:02,"253 Willow St, Los Angeles, CA 90001",4,22,2019,16:02
176684,USB-C Charging Cable,1,11.95,4/7/2019 23:49,"293 Washington St, Los Angeles, CA 90001",4,7,2019,23:49
176685,34in Ultrawide Monitor,1,379.99,4/16/2019 18:24,"114 10th St, New York City, NY 10001",4,16,2019,18:24
176686,Wired Headphones,1,11.99,4/27/2019 1:05,"892 10th St, Austin, TX 73301",4,27,2019,1:05
176687,Macbook Pro Laptop,1,1700,4/21/2019 11:46,"121 Wilson St, Los Angeles, CA 90001",4,21,2019,11:46
176688,Flatscreen TV,1,300,4/25/2019 10:08,"229 Church St, San Francisco, CA 94016",4,25,2019,10:08
176689,Bose SoundSport Headphones,1,99.99,4/10/2019 20:37,"659 Lincoln St, New York City, NY 10001",4,10,2019,20:37
176689,AAA Batteries (4-pack),2,2.99,4/8/2019 21:29,"659 Lincoln St, New York City, NY 10001",4,8,2019,21:29
176690,20in Monitor,1,109.99,4/15/2019 8:10,"873 Sunset St, San Francisco, CA 94016",4,15,2019,8:10
176691,AAA Batteries (4-pack),1,2.99,4/7/2019 21:44,"991 Lincoln St, Los Angeles, CA 90001",4,7,2019,21:44
176692,Wired Headphones,1,11.99,4/30/2019 7:50,"290 Forest St, San Francisco, CA 94016",4,30,2019,7:50
176693,AA Batteries (4-pack),1,3.84,4/24/2019 12:47,"252 Walnut St, San Francisco, CA 94016",4,24,2019,12:47
176694,USB-C Charging Cable,1,11.95,4/5/2019 17:38,"985 Washington St, Atlanta, GA 30301",4,5,2019,17:38
176695,AA Batteries (4-pack),2,3.84,4/18/2019 8:19,"709 Lake St, Seattle, WA 98101",4,18,2019,8:19
176696,iPhone,1,700,4/17/2019 12:08,"343 Johnson St, New York City, NY 10001",4,17,2019,12:08
176697,Wired Headphones,1,11.99,4/28/2019 22:47,"675 Center St, New York City, NY 10001",4,28,2019,22:47
176698,Bose SoundSport Headphones,1,99.99,4/21/2019 9:12,"232 Lakeview St, San Francisco, CA 94016",4,21,2019,9:12
176699,Bose SoundSport Headphones,1,99.99,4/1/2019 11:16,"49 Jefferson St, Boston, MA 02215",4,1,2019,11:16
176700,34in Ultrawide Monitor,1,379.99,4/24/2019 1:48,"967 Walnut St, Dallas, TX 75001",4,24,2019,1:48
176701,USB-C Charging Cable,1,11.95,4/18/2019 13:42,"128 Church St, Austin, TX 73301",4,18,2019,13:42
176702,AA Batteries (4-pack),1,3.84,4/9/2019 6:27,"896 Sunset St, Seattle, WA 98101",4,9,2019,6:27
176703,20in Monitor,1,109.99,4/11/2019 0:27,"748 Washington St, New York City, NY 10001",4,11,2019,0:27
176704,AA Batteries (4-pack),2,3.84,4/12/2019 11:07,"909 Center St, Seattle, WA 98101",4,12,2019,11:07
176705,Lightning Charging Cable,2,14.95,4/27/2019 2:45,"503 8th St, Austin, TX 73301",4,27,2019,2:45
176706,Lightning Charging Cable,1,14.95,4/23/2019 13:40,"309 South St, New York City, NY 10001",4,23,2019,13:40
176707,Apple Airpods Headphones,1,150,4/2/2019 23:59,"408 Center St, Portland, OR 97035",4,2,2019,23:59
176708,Wired Headphones,1,11.99,4/27/2019 12:56,"542 Ridge St, New York City, NY 10001",4,27,2019,12:56
176709,AA Batteries (4-pack),1,3.84,4/18/2019 12:20,"971 Church St, Dallas, TX 75001",4,18,2019,12:20
176710,20in Monitor,2,109.99,4/21/2019 8:21,"848 West St, Dallas, TX 75001",4,21,2019,8:21
176711,Flatscreen TV,1,300,4/4/2019 8:41,"796 River St, Dallas, TX 75001",4,4,2019,8:41
176712,Google Phone,1,600,4/3/2019 1:03,"910 Washington St, San Francisco, CA 94016",4,3,2019,1:03
176713,Wired Headphones,1,11.99,4/5/2019 18:55,"498 Walnut St, San Francisco, CA 94016",4,5,2019,18:55
176714,USB-C Charging Cable,1,11.95,4/19/2019 3:24,"303 Spruce St, Los Angeles, CA 90001",4,19,2019,3:24
176715,Apple Airpods Headphones,1,150,4/14/2019 11:31,"258 Jefferson St, San Francisco, CA 94016",4,14,2019,11:31
176716,Wired Headphones,1,11.99,4/3/2019 21:48,"794 7th St, Los Angeles, CA 90001",4,3,2019,21:48
176717,Apple Airpods Headphones,1,150,4/28/2019 1:27,"490 Lakeview St, Atlanta, GA 30301",4,28,2019,1:27
176718,Lightning Charging Cable,1,14.95,4/10/2019 4:41,"672 Sunset St, Los Angeles, CA 90001",4,10,2019,4:41
176719,Flatscreen TV,1,300,4/16/2019 11:53,"602 Hickory St, Boston, MA 02215",4,16,2019,11:53
176720,Lightning Charging Cable,1,14.95,4/30/2019 12:22,"556 South St, Portland, OR 97035",4,30,2019,12:22
176721,AAA Batteries (4-pack),1,2.99,4/15/2019 13:20,"469 7th St, San Francisco, CA 94016",4,15,2019,13:20
176722,27in 4K Gaming Monitor,1,389.99,4/13/2019 2:13,"209 14th St, New York City, NY 10001",4,13,2019,2:13
176723,27in 4K Gaming Monitor,1,389.99,4/22/2019 17:39,"613 12th St, Portland, OR 97035",4,22,2019,17:39
176724,Lightning Charging Cable,1,14.95,4/4/2019 3:29,"34 12th St, San Francisco, CA 94016",4,4,2019,3:29
176725,AA Batteries (4-pack),2,3.84,4/5/2019 23:35,"630 14th St, San Francisco, CA 94016",4,5,2019,23:35
176726,USB-C Charging Cable,1,11.95,4/21/2019 10:44,"979 8th St, Los Angeles, CA 90001",4,21,2019,10:44
176727,Lightning Charging Cable,1,14.95,4/19/2019 19:32,"218 Hickory St, Los Angeles, CA 90001",4,19,2019,19:32
176728,Lightning Charging Cable,1,14.95,4/27/2019 13:21,"516 Park St, Atlanta, GA 30301",4,27,2019,13:21
176729,USB-C Charging Cable,1,11.95,4/9/2019 5:36,"637 9th St, Seattle, WA 98101",4,9,2019,5:36
176730,Bose SoundSport Headphones,1,99.99,4/30/2019 20:52,"403 Ridge St, New York City, NY 10001",4,30,2019,20:52
176731,AAA Batteries (4-pack),2,2.99,4/20/2019 15:30,"36 Lincoln St, San Francisco, CA 94016",4,20,2019,15:30
176732,iPhone,1,700,4/5/2019 22:57,"504 Wilson St, Dallas, TX 75001",4,5,2019,22:57
176733,20in Monitor,1,109.99,4/21/2019 5:27,"575 Hickory St, San Francisco, CA 94016",4,21,2019,5:27
176734,Apple Airpods Headphones,1,150,4/3/2019 9:24,"611 Jackson St, New York City, NY 10001",4,3,2019,9:24
176735,27in FHD Monitor,1,149.99,4/12/2019 8:20,"802 Ridge St, Austin, TX 73301",4,12,2019,8:20
176736,AA Batteries (4-pack),1,3.84,4/11/2019 6:41,"421 2nd St, Los Angeles, CA 90001",4,11,2019,6:41
176737,Apple Airpods Headphones,1,150,4/3/2019 9:11,"109 Center St, Los Angeles, CA 90001",4,3,2019,9:11
176738,AA Batteries (4-pack),1,3.84,4/23/2019 19:33,"661 Center St, San Francisco, CA 94016",4,23,2019,19:33
176739,34in Ultrawide Monitor,1,379.99,4/13/2019 22:45,"730 6th St, Austin, TX 73301",4,13,2019,22:45
176739,Google Phone,1,600,4/27/2019 19:03,"730 6th St, Austin, TX 73301",4,27,2019,19:03
176740,Bose SoundSport Headphones,1,99.99,4/16/2019 1:56,"699 Washington St, Dallas, TX 75001",4,16,2019,1:56
176741,USB-C Charging Cable,1,11.95,4/10/2019 17:12,"990 Ridge St, San Francisco, CA 94016",4,10,2019,17:12
176742,Wired Headphones,1,11.99,4/20/2019 23:42,"115 Forest St, Los Angeles, CA 90001",4,20,2019,23:42
176743,27in 4K Gaming Monitor,1,389.99,4/26/2019 20:19,"570 11th St, Atlanta, GA 30301",4,26,2019,20:19
176744,Lightning Charging Cable,1,14.95,4/4/2019 11:48,"937 Maple St, Los Angeles, CA 90001",4,4,2019,11:48
176745,Wired Headphones,1,11.99,4/4/2019 23:43,"461 Adams St, Los Angeles, CA 90001",4,4,2019,23:43
176746,27in 4K Gaming Monitor,1,389.99,4/15/2019 14:23,"638 Park St, Seattle, WA 98101",4,15,2019,14:23
176747,Macbook Pro Laptop,1,1700,4/27/2019 5:31,"645 7th St, San Francisco, CA 94016",4,27,2019,5:31
176748,Flatscreen TV,1,300,4/6/2019 4:54,"339 13th St, Boston, MA 02215",4,6,2019,4:54
176749,ThinkPad Laptop,1,999.99,4/27/2019 17:30,"322 Adams St, Seattle, WA 98101",4,27,2019,17:30
176750,AA Batteries (4-pack),1,3.84,4/18/2019 15:16,"255 Cedar St, Austin, TX 73301",4,18,2019,15:16
176751,AAA Batteries (4-pack),1,2.99,4/26/2019 22:04,"258 4th St, San Francisco, CA 94016",4,26,2019,22:04
176752,AA Batteries (4-pack),1,3.84,4/12/2019 6:52,"665 Wilson St, San Francisco, CA 94016",4,12,2019,6:52
176753,USB-C Charging Cable,1,11.95,4/27/2019 22:14,"496 Adams St, Atlanta, GA 30301",4,27,2019,22:14
176754,34in Ultrawide Monitor,1,379.99,4/11/2019 3:10,"288 Forest St, Los Angeles, CA 90001",4,11,2019,3:10
176755,27in 4K Gaming Monitor,1,389.99,4/12/2019 14:26,"825 Madison St, Seattle, WA 98101",4,12,2019,14:26
176756,27in FHD Monitor,1,149.99,4/8/2019 10:07,"348 Lake St, New York City, NY 10001",4,8,2019,10:07
176757,AA Batteries (4-pack),1,3.84,4/13/2019 10:03,"79 Hickory St, Portland, OR 97035",4,13,2019,10:03
176758,34in Ultrawide Monitor,1,379.99,4/21/2019 5:44,"166 Highland St, San Francisco, CA 94016",4,21,2019,5:44
176759,Lightning Charging Cable,1,14.95,4/29/2019 22:14,"864 Main St, Los Angeles, CA 90001",4,29,2019,22:14
176760,Wired Headphones,1,11.99,4/22/2019 20:57,"813 Highland St, San Francisco, CA 94016",4,22,2019,20:57
176761,Apple Airpods Headphones,1,150,4/29/2019 18:47,"830 2nd St, San Francisco, CA 94016",4,29,2019,18:47
176762,AA Batteries (4-pack),1,3.84,4/18/2019 0:27,"977 1st St, Seattle, WA 98101",4,18,2019,0:27
176763,USB-C Charging Cable,1,11.95,4/25/2019 0:39,"638 Johnson St, San Francisco, CA 94016",4,25,2019,0:39
176764,Wired Headphones,1,11.99,4/10/2019 18:45,"652 Center St, Atlanta, GA 30301",4,10,2019,18:45
176765,USB-C Charging Cable,1,11.95,4/5/2019 5:51,"729 Ridge St, San Francisco, CA 94016",4,5,2019,5:51
176766,AA Batteries (4-pack),2,3.84,4/12/2019 1:09,"84 Johnson St, Boston, MA 02215",4,12,2019,1:09
176767,27in 4K Gaming Monitor,1,389.99,4/6/2019 9:26,"205 4th St, Atlanta, GA 30301",4,6,2019,9:26
176768,Wired Headphones,1,11.99,4/30/2019 4:12,"643 Spruce St, Los Angeles, CA 90001",4,30,2019,4:12
176769,AA Batteries (4-pack),1,3.84,4/18/2019 19:00,"206 10th St, San Francisco, CA 94016",4,18,2019,19:00
176770,Wired Headphones,1,11.99,4/4/2019 7:11,"345 Church St, San Francisco, CA 94016",4,4,2019,7:11
176771,Lightning Charging Cable,1,14.95,4/28/2019 11:54,"403 11th St, New York City, NY 10001",4,28,2019,11:54
176772,AA Batteries (4-pack),1,3.84,4/5/2019 18:42,"426 14th St, New York City, NY 10001",4,5,2019,18:42
176773,AAA Batteries (4-pack),2,2.99,4/25/2019 15:39,"30 9th St, Portland, ME 04101",4,25,2019,15:39
176774,Lightning Charging Cable,1,14.95,4/24/2019 7:27,"372 Church St, Los Angeles, CA 90001",4,24,2019,7:27
176774,USB-C Charging Cable,1,11.95,4/13/2019 16:30,"372 Church St, Los Angeles, CA 90001",4,13,2019,16:30
176775,USB-C Charging Cable,2,11.95,4/4/2019 3:29,"975 Forest St, San Francisco, CA 94016",4,4,2019,3:29
176776,Bose SoundSport Headphones,1,99.99,4/8/2019 15:30,"613 Washington St, Seattle, WA 98101",4,8,2019,15:30
176777,Apple Airpods Headphones,1,150,4/28/2019 20:01,"163 Jackson St, Portland, OR 97035",4,28,2019,20:01
