Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Day,Year,Time
259404,Bose SoundSport Headphones,1,99.99,10/24/2019 4:48,"883 5th St, Boston, MA 02215",10,24,2019,4:48
259405,Bose SoundSport Headphones,1,99.99,10/21/2019 11:00,"698 Center St, Dallas, TX 75001",10,21,2019,11:00
259406,AA Batteries (4-pack),1,3.84,10/12/2019 0:30,"665 Elm St, Atlanta, GA 30301",10,12,2019,0:30
259407,Lightning Charging Cable,1,14.95,10/8/2019 14:00,"189 Chestnut St, San Francisco, CA 94016",10,8,2019,14:00
259408,34in Ultrawide Monitor,1,379.99,10/30/2019 14:56,"36 Pine St, Los Angeles, CA 90001",10,30,2019,14:56
259409,27in FHD Monitor,1,149.99,10/21/2019 0:05,"854 Main St, Austin, TX 73301",10,21,2019,0:05
259410,AA Batteries (4-pack),2,3.84,10/29/2019 1:39,"110 Hill St, San Francisco, CA 94016",10,29,2019,1:39
259411,AA Batteries (4-pack),1,3.84,10/11/2019 2:40,"39 West St, San Francisco, CA 94016",10,11,2019,2:40
259412,Apple Airpods Headphones,1,150,10/20/2019 20:48,"276 North St, Los Angeles, CA 90001",10,20,2019,20:48
259413,Bose SoundSport Headphones,1,99.99,10/20/2019 8:31,"387 West St, Boston, MA 02215",10,20,2019,8:31
259414,Apple Airpods Headphones,1,150,10/21/2019 7:19,"29 Washington St, San Francisco, CA 94016",10,21,2019,7:19
259415,AAA Batteries (4-pack),2,2.99,10/30/2019 11:17,"280 8th St, Portland, OR 97035",10,30,2019,11:17
259416,Vareebadd Phone,1,400,10/13/2019 12:19,"680 South St, Dallas, TX 75001",10,13,2019,12:19
259417,Wired Headphones,1,11.99,10/15/2019 1:13,"908 Washington St, Seattle, WA 98101",10,15,2019,1:13
259418,iPhone,1,700,10/17/2019 18:18,"253 8th St, Austin, TX 73301",10,17,2019,18:18
259419,USB-C Charging Cable,1,11.95,10/18/2019 4:28,"820 South St, Los Angeles, CA 90001",10,18,2019,4:28
259420,Google Phone,1,600,10/19/2019 18:35,"791 Forest St, Los Angeles, CA 90001",10,19,2019,18:35
259420,USB-C Charging Cable,2,11.95,10/2/2019 14:08,"791 Forest St, Los Angeles, CA 90001",10,2,2019,14:08
259421,Wired Headphones,1,11.99,10/10/2019 18:30,"240 Chestnut St, San Francisco, CA 94016",10,10,2019,18:30
259422,Google Phone,1,600,10/2/2019 8:53,"849 Ridge St, San Francisco, CA 94016",10,2,2019,8:53
259422,USB-C Charging Cable,1,11.95,10/20/2019 22:15,"849 Ridge St, San Francisco, CA 94016",10,20,2019,22:15
259423,AA Batteries (4-pack),1,3.84,10/27/2019 17:13,"32 12th St, New York City, NY 10001",10,27,2019,17:13
259424,USB-C Charging Cable,2,11.95,10/20/2019 6:47,"64 Lake St, Atlanta, GA 30301",10,20,2019,6:47
259425,Lightning Charging Cable,1,14.95,10/4/2019 4:45,"81 Spruce St, Austin, TX 73301",10,4,2019,4:45
259426,27in 4K Gaming Monitor,1,389.99,10/15/2019 4:11,"595 6th St, Dallas, TX 75001",10,15,2019,4:11
259427,iPhone,1,700,10/15/2019 20:30,"528 13th St, New York City, NY 10001",10,15,2019,20:30
259428,AA Batteries (4-pack),1,3.84,10/2/2019 18:32,"891 14th St, Los Angeles, CA 90001",10,2,2019,18:32
259429,Lightning Charging Cable,1,14.95,10/19/2019 0:26,"632 Willow St, San Francisco, CA 94016",10,19,2019,0:26
259430,USB-C Charging Cable,1,11.95,10/2/2019 18:51,"212 Hill St, San Francisco, CA 94016",10,2,2019,18:51
259431,27in FHD Monitor,1,149.99,10/24/2019 10:22,"962 South St, Boston, MA 02215",10,24,2019,10:22
259432,iPhone,1,700,10/23/2019 21:58,"47 4th St, Boston, MA 02215",10,23,2019,21:58
259433,Bose SoundSport Headphones,1,99.99,10/3/2019 22:21,"114 Park St, Boston, MA 02215",10,3,2019,22:21
259434,Lightning Charging Cable,1,14.95,10/20/2019 4:02,"499 2nd St, Boston, MA 02215",10,20,2019,4:02
259435,Wired Headphones,1,11.99,10/11/2019 6:47,"664 9th St, Boston, MA 02215",10,11,2019,6:47
259436,Wired Headphones,2,11.99,10/18/2019 22:29,"23 Walnut St, San Francisco, CA 94016",10,18,2019,22:29
259437,AA Batteries (4-pack),1,3.84,10/25/2019 16:25,"935 Willow St, Seattle, WA 98101",10,25,2019,16:25
259438,iPhone,1,700,10/15/2019 19:53,"176 5th St, Los Angeles, CA 90001",10,15,2019,19:53
259438,Lightning Charging Cable,1,14.95,10/8/2019 23:46,"176 5th St, Los Angeles, CA 90001",10,8,2019,23:46
259439,USB-C Charging Cable,1,11.95,10/29/2019 7:11,"5 Hill St, San Francisco, CA 94016",10,29,2019,7:11
259440,AA Batteries (4-pack),1,3.84,10/10/2019 8:46,"71 Meadow St, Los Angeles, CA 90001",10,10,2019,8:46
259441,AA Batteries (4-pack),1,3.84,10/4/2019 15:59,"413 7th St, San Francisco, CA 94016",10,4,2019,15:59
259442,USB-C Charging Cable,1,11.95,10/13/2019 5:50,"966 14th St, Los Angeles, CA 90001",10,13,2019,5:50
259443,Vareebadd Phone,1,400,10/2/2019 14:15,"875 Lakeview St, Los Angeles, CA 90001",10,2,2019,14:15
259444,Google Phone,1,600,10/10/2019 2:08,"982 8th St, Austin, TX 73301",10,10,2019,2:08
259445,USB-C Charging Cable,1,11.95,10/19/2019 19:44,"301 4th St, Atlanta, GA 30301",10,19,2019,19:44
259446,20in Monitor,1,109.99,10/19/2019 13:30,"796 Washington St, Los Angeles, CA 90001",10,19,2019,13:30
259447,27in FHD Monitor,1,149.99,10/2/2019 0:23,"886 1st St, San Francisco, CA 94016",10,2,2019,0:23
259448,AA Batteries (4-pack),2,3.84,10/26/2019 1:57,"145 River St, Los Angeles, CA 90001",10,26,2019,1:57
259449,AA Batteries (4-pack),1,3.84,10/8/2019 23:26,"947 Sunset St, Boston, MA 02215",10,8,2019,23:26
259450,AAA Batteries (4-pack),1,2.99,10/30/2019 11:17,"796 8th St, San Francisco, CA 94016",10,30,2019,11:17
259451,34in Ultrawide Monitor,1,379.99,10/6/2019 14:38,"951 Elm St, Dallas, TX 75001",10,6,2019,14:38
259452,USB-C Charging Cable,1,11.95,10/13/2019 0:42,"709 Madison St, San Francisco, CA 94016",10,13,2019,0:42
259453,Flatscreen TV,1,300,10/16/2019 16:52,"94 Spruce St, Los Angeles, CA 90001",10,16,2019,16:52
259454,Wired Headphones,1,11.99,10/18/2019 10:43,"387 7th St, New York City, NY 10001",10,18,2019,10:43
259455,Lightning Charging Cable,1,14.95,10/18/2019 19:33,"750 7th St, San Francisco, CA 94016",10,18,2019,19:33
259456,Lightning Charging Cable,1,14.95,10/22/2019 7:02,"271 River St, Dallas, TX 75001",10,22,2019,7:02
259457,Apple Airpods Headphones,1,150,10/1/2019 8:24,"860 Main St, Boston, MA 02215",10,1,2019,8:24
259458,34in Ultrawide Monitor,1,379.99,10/7/2019 17:32,"728 1st St, Portland, OR 97035",10,7,2019,17:32
259458,ThinkPad Laptop,1,999.99,10/12/2019 19:49,"728 1st St, Portland, OR 97035",10,12,2019,19:49
259459,Bose SoundSport Headphones,1,99.99,10/22/2019 11:55,"384 Ridge St, Boston, MA 02215",10,22,2019,11:55
259460,Apple Airpods Headphones,1,150,10/9/2019 20:50,"368 Maple St, Atlanta, GA 30301",10,9,2019,20:50
259461,Apple Airpods Headphones,1,150,10/16/2019 12:41,"495 Hickory St, Boston, MA 02215",10,16,2019,12:41
259462,USB-C Charging Cable,1,11.95,10/17/2019 5:53,"582 2nd St, Boston, MA 02215",10,17,2019,5:53
259463,Wired Headphones,1,11.99,10/25/2019 0:00,"647 8th St, Los Angeles, CA 90001",10,25,2019,0:00
259464,Lightning Charging Cable,1,14.95,10/24/2019 14:59,"478 Church St, Austin, TX 73301",10,24,2019,14:59
259465,Wired Headphones,1,11.99,10/15/2019 10:48,"953 West St, San Francisco, CA 94016",10,15,2019,10:48
259466,USB-C Charging Cable,1,11.95,10/7/2019 7:56,"454 Ridge St, New York City, NY 10001",10,7,2019,7:56
259467,AA Batteries (4-pack),3,3.84,10/13/2019 13:10,"512 1st St, Austin, TX 73301",10,13,2019,13:10
259468,Bose SoundSport Headphones,1,99.99,10/19/2019 18:53,"221 River St, Portland, OR 97035",10,19,2019,18:53
259469,Macbook Pro Laptop,1,1700,10/26/2019 3:23,"822 9th St, Atlanta, GA 30301",10,26,2019,3:23
259470,27in FHD Monitor,1,149.99,10/9/2019 1:20,"226 Sunset St, San Francisco, CA 94016",10,9,2019,1:20
259471,Google Phone,1,600,10/16/2019 13:52,"243 West St, Los Angeles, CA 90001",10,16,2019,13:52
259472,27in FHD Monitor,1,149.99,10/29/2019 3:29,"144 Ridge St, Atlanta, GA 30301",10,29,2019,3:29
259473,Apple Airpods Headphones,1,150,10/9/2019 10:00,"26 Chestnut St, Atlanta, GA 30301",10,9,2019,10:00
259474,Apple Airpods Headphones,1,150,10/14/2019 19:43,"460 14th St, Austin, TX 73301",10,14,2019,19:43
259475,Bose SoundSport Headphones,1,99.99,10/8/2019 17:09,"339 Spruce St, Los Angeles, CA 90001",10,8,2019,17:09
259476,Google Phone,1,600,10/1/2019 19:02,"995 Main St, San Francisco, CA 94016",10,1,2019,19:02
259477,LG Dryer,1,600,10/22/2019 11:54,"822 North St, San Francisco, CA 94016",10,22,2019,11:54
259477,AAA Batteries (4-pack),1,2.99,10/10/2019 16:41,"822 North St, San Francisco, CA 94016",10,10,2019,16:41
259478,AAA Batteries (4-pack),2,2.99,10/19/2019 14:37,"874 1st St, New York City, NY 10001",10,19,2019,14:37
259479,20in Monitor,1,109.99,10/29/2019 8:28,"43 Sunset St, Atlanta, GA 30301",10,29,2019,8:28
259480,AAA Batteries (4-pack),1,2.99,10/9/2019 15:11,"231 Ridge St, New York City, NY 10001",10,9,2019,15:11
259481,USB-C Charging Cable,1,11.95,10/27/2019 9:00,"205 12th St, Seattle, WA 98101",10,27,2019,9:00
259482,Lightning Charging Cable,1,14.95,10/19/2019 4:05,"280 Cherry St, New York City, NY 10001",10,19,2019,4:05
259483,AAA Batteries (4-pack),1,2.99,10/15/2019 22:40,"872 Lakeview St, San Francisco, CA 94016",10,15,2019,22:40
259484,AAA Batteries (4-pack),1,2.99,10/18/2019 4:40,"27 Cedar St, Seattle, WA 98101",10,18,2019,4:40
259485,27in 4K Gaming Monitor,1,389.99,10/18/2019 5:32,"118 6th St, Los Angeles, CA 90001",10,18,2019,5:32
259486,34in Ultrawide Monitor,1,379.99,10/18/2019 12:24,"766 Hickory St, San Francisco, CA 94016",10,18,2019,12:24
259487,ThinkPad Laptop,1,999.99,10/29/2019 17:32,"699 Lake St, San Francisco, CA 94016",10,29,2019,17:32
259488,USB-C Charging Cable,1,11.95,10/26/2019 10:15,"388 Highland St, New York City, NY 10001",10,26,2019,10:15
259489,Apple Airpods Headphones,1,150,10/24/2019 22:25,"778 Maple St, Atlanta, GA 30301",10,24,2019,22:25
259490,Macbook Pro Laptop,1,1700,10/4/2019 0:35,"721 8th St, New York City, NY 10001",10,4,2019,0:35
259491,Lightning Charging Cable,1,14.95,10/7/2019 4:00,"592 Highland St, Los Angeles, CA 90001",10,7,2019,4:00
259492,USB-C Charging Cable,1,11.95,10/5/2019 17:07,"930 Elm St, Los Angeles, CA 90001",10,5,2019,17:07
259493,Flatscreen TV,1,300,10/25/2019 12:11,"336 Wilson St, Boston, MA 02215",10,25,2019,12:11
259494,Flatscreen TV,1,300,10/22/2019 16:37,"252 Lake St, Atlanta, GA 30301",10,22,2019,16:37
259495,USB-C Charging Cable,1,11.95,10/17/2019 18:57,"275 Washington St, Boston, MA 02215",10,17,2019,18:57
259496,Lightning Charging Cable,1,14.95,10/20/2019 10:06,"325 Cherry St, San Francisco, CA 94016",10,20,2019,10:06
259497,Apple Airpods Headphones,1,150,10/30/2019 10:58,"264 Willow St, Austin, TX 73301",10,30,2019,10:58
259498,Bose SoundSport Headphones,1,99.99,10/28/2019 6:58,"253 8th St, Los Angeles, CA 90001",10,28,2019,6:58
259499,AAA Batteries (4-pack),2,2.99,10/29/2019 1:14,"670 West St, Los Angeles, CA 90001",10,29,2019,1:14
259500,Wired Headphones,1,11.99,10/7/2019 18:02,"221 Wilson St, Los Angeles, CA 90001",10,7,2019,18:02
259501,AA Batteries (4-pack),1,3.84,10/2/2019 14:47,"7 11th St, Dallas, TX 75001",10,2,2019,14:47
259502,Wired Headphones,1,11.99,10/20/2019 9:23,"381 Center St, Dallas, TX 75001",10,20,2019,9:23
259503,Lightning Charging Cable,1,14.95,10/7/2019 14:38,"130 Highland St, San Francisco, CA 94016",10,7,2019,14:38
259504,AA Batteries (4-pack),1,3.84,10/29/2019 1:40,"178 Washington St, Dallas, TX 75001",10,29,2019,1:40
259505,Apple Airpods Headphones,1,150,10/6/2019 15:44,"375 River St, Los Angeles, CA 90001",10,6,2019,15:44
259506,Lightning Charging Cable,1,14.95,10/21/2019 4:35,"114 Dogwood St, Boston, MA 02215",10,21,2019,4:35
259507,AAA Batteries (4-pack),1,2.99,10/30/2019 21:35,"359 Lincoln St, Boston, MA 02215",10,30,2019,21:35
259508,USB-C Charging Cable,1,11.95,10/3/2019 12:03,"63 South St, San Francisco, CA 94016",10,3,2019,12:03
259509,AAA Batteries (4-pack),2,2.99,10/25/2019 0:08,"68 Chestnut St, New York City, NY 10001",10,25,2019,0:08
259510,AA Batteries (4-pack),4,3.84,10/11/2019 17:07,"817 Maple St, San Francisco, CA 94016",10,11,2019,17:07
259511,AAA Batteries (4-pack),2,2.99,10/22/2019 1:17,"237 Adams St, Los Angeles, CA 90001",10,22,2019,1:17
259512,Wired Headphones,1,11.99,10/27/2019 21:17,"758 11th St, New York City, NY 10001",10,27,2019,21:17
259513,Lightning Charging Cable,1,14.95,10/17/2019 22:50,"499 7th St, Boston, MA 02215",10,17,2019,22:50
259514,Lightning Charging Cable,1,14.95,10/2/2019 19:19,"211 West St, San Francisco, CA 94016",10,2,2019,19:19
259515,Flatscreen TV,1,300,10/7/2019 11:56,"279 Madison St, Austin, TX 73301",10,7,2019,11:56
259516,USB-C Charging Cable,1,11.95,10/29/2019 20:57,"169 Maple St, Atlanta, GA 30301",10,29,2019,20:57
259517,Apple Airpods Headphones,1,150,10/30/2019 22:34,"92 West St, San Francisco, CA 94016",10,30,2019,22:34
259518,34in Ultrawide Monitor,1,379.99,10/14/2019 6:03,"662 West St, San Francisco, CA 94016",10,14,2019,6:03
259519,Google Phone,1,600,10/4/2019 18:46,"448 11th St, Los Angeles, CA 90001",10,4,2019,18:46
259520,AA Batteries (4-pack),1,3.84,10/29/2019 6:47,"427 Washington St, San Francisco, CA 94016",10,29,2019,6:47
259521,Wired Headphones,1,11.99,10/30/2019 17:30,"24 Wilson St, Atlanta, GA 30301",10,30,2019,17:30
259522,Lightning Charging Cable,1,14.95,10/10/2019 21:40,"653 5th St, New York City, NY 10001",10,10,2019,21:40
259523,27in FHD Monitor,1,149.99,10/6/2019 12:40,"697 Chestnut St, New York City, NY 10001",10,6,2019,12:40
259524,34in Ultrawide Monitor,1,379.99,10/20/2019 16:50,"384 Chestnut St, San Francisco, CA 94016",10,20,2019,16:50
259525,Lightning Charging Cable,1,14.95,10/27/2019 13:56,"270 Main St, Los Angeles, CA 90001",10,27,2019,13:56
259526,Lightning Charging Cable,1,14.95,10/18/2019 6:41,"836 Jackson St, Boston, MA 02215",10,18,2019,6:41
259527,Apple Airpods Headphones,1,150,10/30/2019 5:28,"293 Hickory St, Austin, TX 73301",10,30,2019,5:28
259528,27in FHD Monitor,1,149.99,10/1/2019 9:00,"936 Sunset St, Seattle, WA 98101",10,1,2019,9:00
259529,iPhone,1,700,10/16/2019 4:02,"84 Washington St, San Francisco, CA 94016",10,16,2019,4:02
259529,Apple Airpods Headphones,1,150,10/28/2019 18:00,"84 Washington St, San Francisco, CA 94016",10,28,2019,18:00
259529,Wired Headphones,1,11.99,10/19/2019 6:49,"84 Washington St, San Francisco, CA 94016",10,19,2019,6:49
259530,AA Batteries (4-pack),1,3.84,10/10/2019 20:09,"521 Maple St, Los Angeles, CA 90001",10,10,2019,20:09
259531,Lightning Charging Cable,1,14.95,10/23/2019 20:45,"23 13th St, Boston, MA 02215",10,23,2019,20:45
259532,Apple Airpods Headphones,1,150,10/14/2019 1:58,"895 Lincoln St, Boston, MA 02215",10,14,2019,1:58
259533,AA Batteries (4-pack),3,3.84,10/14/2019 3:35,"730 Lakeview St, New York City, NY 10001",10,14,2019,3:35
259534,Wired Headphones,1,11.99,10/8/2019 5:48,"714 River St, San Francisco, CA 94016",10,8,2019,5:48
259535,Wired Headphones,1,11.99,10/11/2019 10:22,"812 11th St, Dallas, TX 75001",10,11,2019,10:22
259536,Lightning Charging Cable,1,14.95,10/6/2019 1:31,"568 14th St, Atlanta, GA 30301",10,6,2019,1:31
259537,AAA Batteries (4-pack),2,2.99,10/17/2019 5:03,"387 12th St, San Francisco, CA 94016",10,17,2019,5:03
259537,USB-C Charging Cable,1,11.95,10/30/2019 14:30,"387 12th St, San Francisco, CA 94016",10,30,2019,14:30
259538,Lightning Charging Cable,1,14.95,10/23/2019 14:01,"600 Hill St, Atlanta, GA 30301",10,23,2019,14:01
259539,AAA Batteries (4-pack),1,2.99,10/24/2019 9:31,"444 Lakeview St, Portland, OR 97035",10,24,2019,9:31
259540,AAA Batteries (4-pack),4,2.99,10/23/2019 21:07,"545 7th St, New York City, NY 10001",10,23,2019,21:07
259541,Bose SoundSport Headphones,1,99.99,10/15/2019 9:30,"563 12th St, Dallas, TX 75001",10,15,2019,9:30
259542,AAA Batteries (4-pack),2,2.99,10/23/2019 7:20,"227 Lake St, Boston, MA 02215",10,23,2019,7:20
259543,AAA Batteries (4-pack),1,2.99,10/16/2019 10:13,"668 Johnson St, San Francisco, CA 94016",10,16,2019,10:13
259544,Wired Headphones,1,11.99,10/15/2019 11:04,"238 Ridge St, New York City, NY 10001",10,15,2019,11:04
259545,Wired Headphones,1,11.99,10/21/2019 22:12,"234 Sunset St, Austin, TX 73301",10,21,2019,22:12
259546,AA Batteries (4-pack),2,3.84,10/17/2019 7:26,"113 Spruce St, Seattle, WA 98101",10,17,2019,7:26
259547,AAA Batteries (4-pack),1,2.99,10/29/2019 17:09,"908 Hickory St, Atlanta, GA 30301",10,29,2019,17:09
259548,27in 4K Gaming Monitor,1,389.99,10/18/2019 2:10,"941 1st St, Dallas, TX 75001",10,18,2019,2:10
259549,Wired Headphones,1,11.99,10/12/2019 5:31,"479 Spruce St, New York City, NY 10001",10,12,2019,5:31
259550,USB-C Charging Cable,2,11.95,10/16/2019 10:04,"359 6th St, Dallas, TX 75001",10,16,2019,10:04
259551,20in Monitor,1,109.99,10/16/2019 19:36,"836 North St, Boston, MA 02215",10,16,2019,19:36
259552,AAA Batteries (4-pack),1,2.99,10/11/2019 6:19,"663 Spruce St, Los Angeles, CA 90001",10,11,2019,6:19
259553,Google Phone,1,600,10/16/2019 3:22,"149 Cedar St, Portland, OR 97035",10,16,2019,3:22
259554,Apple Airpods Headphones,1,150,10/9/2019 10:41,"751 Hill St, Los Angeles, CA 90001",10,9,2019,10:41
259554,USB-C Charging Cable,1,11.95,10/16/2019 3:08,"751 Hill St, Los Angeles, CA 90001",10,16,2019,3:08
259555,Lightning Charging Cable,1,14.95,10/22/2019 5:11,"928 Park St, Los Angeles, CA 90001",10,22,2019,5:11
259556,AAA Batteries (4-pack),1,2.99,10/15/2019 0:26,"946 South St, Los Angeles, CA 90001",10,15,2019,0:26
259557,iPhone,1,700,10/7/2019 10:24,"605 13th St, Boston, MA 02215",10,7,2019,10:24
259558,AA Batteries (4-pack),1,3.84,10/19/2019 7:31,"469 Lincoln St, New York City, NY 10001",10,19,2019,7:31
259559,USB-C Charging Cable,1,11.95,10/24/2019 3:55,"589 Dogwood St, San Francisco, CA 94016",10,24,2019,3:55
259560,Wired Headphones,1,11.99,10/5/2019 2:45,"669 5th St, Los Angeles, CA 90001",10,5,2019,2:45
259561,AAA Batteries (4-pack),1,2.99,10/2/2019 21:01,"65 Jefferson St, Portland, OR 97035",10,2,2019,21:01
259562,34in Ultrawide Monitor,1,379.99,10/30/2019 5:21,"85 8th St, Boston, MA 02215",10,30,2019,5:21
259563,AA Batteries (4-pack),1,3.84,10/21/2019 5:35,"454 Highland St, New York City, NY 10001",10,21,2019,5:35
259564,AAA Batteries (4-pack),1,2.99,10/21/2019 1:46,"55 Cherry St, San Francisco, CA 94016",10,21,2019,1:46
259565,AAA Batteries (4-pack),2,2.99,10/18/2019 22:49,"358 8th St, Seattle, WA 98101",10,18,2019,22:49
259566,Macbook Pro Laptop,1,1700,10/20/2019 21:30,"989 Main St, Los Angeles, CA 90001",10,20,2019,21:30
259567,Lightning Charging Cable,1,14.95,10/14/2019 12:06,"667 Forest St, Los Angeles, CA 90001",10,14,2019,12:06
259568,USB-C Charging Cable,2,11.95,10/21/2019 11:51,"312 Highland St, New York City, NY 10001",10,21,2019,11:51
259569,Lightning Charging Cable,2,14.95,10/23/2019 11:07,"50 7th St, New York City, NY 10001",10,23,2019,11:07
259570,27in 4K Gaming Monitor,1,389.99,10/3/2019 21:21,"854 Adams St, San Francisco, CA 94016",10,3,2019,21:21
259571,Apple Airpods Headphones,1,150,10/13/2019 23:14,"844 14th St, Dallas, TX 75001",10,13,2019,23:14
259572,Wired Headphones,2,11.99,10/25/2019 4:56,"668 Church St, San Francisco, CA 94016",10,25,2019,4:56
259573,USB-C Charging Cable,1,11.95,10/15/2019 1:39,"606 2nd St, Atlanta, GA 30301",10,15,2019,1:39
259574,Apple Airpods Headphones,1,150,10/17/2019 15:23,"310 1st St, New York City, NY 10001",10,17,2019,15:23
259575,AAA Batteries (4-pack),3,2.99,10/23/2019 7:21,"434 Center St, Seattle, WA 98101",10,23,2019,7:21
259576,Apple Airpods Headphones,1,150,10/23/2019 21:48,"682 Hickory St, Los Angeles, CA 90001",10,23,2019,21:48
259577,Wired Headphones,1,11.99,10/9/2019 16:04,"437 Jefferson St, Los Angeles, CA 90001",10,9,2019,16:04
